Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Tunisia,TUN,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,5,17,10,6,5,28,66,52,45,36,250,1517,3700,6140,5630,11093,9620,..
Tunisia,TUN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,..,..,..
Tunisia,TUN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,58.6,..,58.6,58,58,58,58,..,58.5,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.956,25.211,16.549,16.227,16.036,16.249,16.333,16.496,16.612,16.769,17.008,18.168,17.344,16.82,15.787,13.999,14.124,13.748,..,..
Tunisia,TUN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,72.80520491,83.66575375,115.2561425,127.9673658,135.8955398,228.4524431,228.8100446,235.621435,241.1448694,245.9566855,249.0469586,..,..,..
Tunisia,TUN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,3.219954649,43.03313365,48.99854469,47.40785867,45.97217992,54.43530646,58.71188276,64.06403357,69.10481606,72.11696619,105.0719193,104.3395269,104.7253528,94.39198565,109.9556639,105.4949741,111.2512269,117.8217755,..
Tunisia,TUN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,11.1453265,..,..,..,..,..,..,..,..,..,..,7.144559056,..,..,..,..,..,..
Tunisia,TUN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,9.010620117,7.865479946,4.812520027,4.050600052,1.682100058,1.082780004,0.879840016,2.783230066,3.03008008,4.282529831,4.359759808,1.065539956,1.090929985,..,1.765290022,1.713809967,1.570289969,1.094190001,..,..
Tunisia,TUN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,11.54982971,11.83527121,12.62031129,13.32397638,14.05139294,21.17099315,21.59011414,21.78126524,21.87926328,21.88510829,22.10653411,..,..,..
Tunisia,TUN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,..
Tunisia,TUN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,3.887853109,..,..,..,..,..,..
Tunisia,TUN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,625.3822298,637.6276534,970.8205943,1027.389245,1055.406325,981.0723823,1019.952169,1067.820184,1092.069616,1135.925925,1174.469191,1457.534262,1464.789384,1533.800064,1423.243601,1519.592863,1595.46721,..,..,..
Tunisia,TUN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.55705132,40.36562251,39.73003459,42.81682332,40.7848346,39.48356383,42.19807665,44.93229204,46.02851635,51.07822198,55.65282994,41.72078638,45.48574817,45.95033069,37.99180098,41.7802023,51.32593971,53.03939391,50.00169003,..
Tunisia,TUN,Forest area (% of land area),AG.LND.FRST.ZS,4.145062436,4.160428682,4.298725541,4.311328527,4.323931514,4.336534501,4.349137487,4.361740474,4.37434346,4.386946447,4.399549434,4.49369207,4.503540165,4.51338826,4.523236354,4.533084449,4.542932544,4.552780639,..,..
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.949819437,3.904545303,4.709972914,3.796271662,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,2.252614376,2.606969654,1.55009305,-8.975126229,4.736036482,2.75228761,0.184015548,1.61444565,..
Ukraine,UKR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,91.2,91.7,92.1,92.5,93,93.3,93.65,93.9,94.1,95.1,95.1,95.1,95.3,95.1,95.1,94.9,..,..
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,99.1,99.2,99.3,99.3,99.4,99.9,99.5,99.8,99.8,100,100,100,100,100,100,100,..,..
Ukraine,UKR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,62.90232884,..,..,..,83.56481334,..,..,87.58122585,..
Ukraine,UKR,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,46.226397,..,..,39.25647566,41.8450485,39.8429614,48.2576177,..,..,..,..,..
Ukraine,UKR,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,6.279887879,..,..,8.060067156,5.656617031,..,..,..,..,..,..,..
Ukraine,UKR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,96.35774,90.118,89.78398,89.96799,88.80159,88.27053,87.97805,..,..,..,..,..,..,..,..,..
Ukraine,UKR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,0.916024071,9.446023751,5.965137543,11.15196474,16.25293014,9.552149826,9.932286867,16.41478567,4.681958016,8.043900699,3.377676758,3.746251495,1.261847594,5.584424005,..,..,..,..
Ukraine,UKR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,-12.13878875,-8.171148717,-4.598621193,-4.019912627,5.306438174,3.628287476,2.860680394,5.95931051,3.403419864,3.232446049,-0.00194356,-0.163534595,-0.739285599,-1.805985244,..,..,..,..
Ukraine,UKR,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,3.206850052,2.720789909,2.629309893,4.184949875,2.589129925,2.361059904,2.354520082,10.41221882,10.703536,11.17872521,11.35179251,11.3409706,..,..,..,..
Ukraine,UKR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,59.257,59.46,31.593,29.048,28.679,28.834,29.595,29.578,31.007,31.913,33.716,21.711,18.583,16.636,15.489,14.417,10.271,11.377,..,..
Ukraine,UKR,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,71.46975058,71.43350306,71.4537232,71.38295302,71.38122691,71.28999965,71.2579398,71.23055944,71.2766692,71.61919558,71.33068692,71.2996203,71.2996203,71.2996203,71.2996203,71.2996203,..,..
Ukraine,UKR,Agricultural land (sq. km),AG.LND.AGRI.K2,419290,419290,414060,413850,413960,413550,413540,413040,412840,412660,412920,414890,413290,413110,413110,413110,413110,413110,..,..
Ukraine,UKR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,8.23,8.16,15.79,15.57,15.6,15.63,16.69,17.15,18.17,18.05,18.24,26.13,24.85,25.47,24.82,26.03,28.83,26.44,..,..
Ukraine,UKR,"Air transport, passengers carried",IS.AIR.PSGR,..,..,950697,986022,1119889,1652632,2200094,2512910,2801992,1736018,3456288,6794396,7854842,7604522.332,1801014,3282709,452343.767,..,..,..
Ukraine,UKR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,1.805357471,1.810436281,1.795192122,1.750591835,1.182713632,1.200075275,0.951247293,0.945573202,0.949434782,1.372074369,1.379308359,1.451427037,1.429174751,..,..,..,..,..
Ukraine,UKR,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,75,171,400,874,1803,1591,1157,1283,1300,6210,6389,2386,2359,2719,502,498,487,..
Ukraine,UKR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,..,..,..
Ukraine,UKR,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,57.98977165,59.75663204,48.11837372,3.883848238,54.82327584,54.41001726,50.52585058,43.46865227,31.71783113,38.11918017,37.3513584,..,..
Ukraine,UKR,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,447,243,311,196,208,91478,75080,68097,..
Ukraine,UKR,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,..,..,..,..,..,..,..,99.96,99.96,100,100,100,100,99.98,99.98,..,..,..
Ukraine,UKR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.095,12.48,7.823,7.779,8.113,8.546,8.959,9.12,9.787,10.202,11.014,8.779,8.125,7.823,7.555,6.977,5.679,5.625,..,..
Ukraine,UKR,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,-5.661214663,-54.04087049,-54.15019657,-54.10091836,-49.97289126,-53.04920858,-54.54168528,-54.63257818,-53.19112371,-55.16035532,-73.8292988,-72.20982664,-73.5328912,-74.68019129,-75.28625853,-84.80726441,-84.50808164,-84.91765982,..
Ukraine,UKR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,3.457498696,..,..,..,..,..,..,..,..,..,..,3.133815956,..,..,..,..,..,..
Ukraine,UKR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,1.995869994,8.082929611,8.166210175,7.680990219,7.735380173,7.554580212,7.666009903,16.4608846,16.80420192,16.38290701,16.34748165,15.87098693,..,..,..,..
Ukraine,UKR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,3.716648661,3.865686451,3.87280085,3.856947809,3.736585752,0.453225304,0.431415051,0.4172772,0.406070432,0.381990627,0.392057634,0.389642921,..,..
Ukraine,UKR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..
Ukraine,UKR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,17.11000061,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4772.573883,4628.091861,2757.086535,2766.497671,2817.063673,2966.813547,3116.476374,3213.264966,3364.221524,3487.425461,3492.009417,2950.785259,3025.310919,2973.077348,2921.709022,3165.176177,2419.585524,2516.322918,..,..
Ukraine,UKR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.66467066,26.15384615,60.29705669,50.64898781,50.1187334,52.54313064,58.69683172,47.72973268,43.21862312,41.28991114,43.25986886,48.12491635,45.23523566,41.23169126,38.82164629,40.68834048,35.44511534,28.30046827,29.41021398,..
Ukraine,UKR,Forest area (% of land area),AG.LND.FRST.ZS,..,..,16.41494779,16.42150686,16.4283495,16.43490869,16.44146788,16.4468915,16.45401823,16.46142958,16.46827315,16.69428621,16.70348637,16.71384191,16.72419745,16.73455299,16.74490853,16.75526407,..,..
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.345235128,-8.7,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,2.359972281,3.48836234,3.199503864,-3.75281794,3.445620659,-28.75858422,5.53473355,2.913822214,..
United Kingdom,GBR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
United Kingdom,GBR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,96.36631885,..,..,..,99.76327383,..,..,99.28430928,..
United Kingdom,GBR,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.78913,98.18471,99.94481,99.93639,99.82263,99.90834,99.40875,99.9966,99.63869,97.76573,98.87983,99.56963,..,..,..,..,..,..,..,..
United Kingdom,GBR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.770315961,-0.064560776,4.121594243,2.793305895,2.886285941,3.576466755,2.52805542,3.225324963,0.146190125,2.201224862,-2.463740054,3.412906768,0.741143617,..,..,..,..,..,..,..
United Kingdom,GBR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,3.485618446,2.962458071,5.659067599,5.192605539,5.55047282,5.696928567,5.071144353,5.918335604,4.965221811,4.707869604,2.437598045,4.467379874,3.291903357,..,..,..,..,..,..,..
United Kingdom,GBR,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,0.788969994,0.332610011,0.305819988,0.350629985,0.0152,0.073080003,1.027469993,3.209219933,1.448519945,1.310660005,1.805629969,1.800789952,1.159060001,1.123870015,0.915660024,1.071799994,..,..
United Kingdom,GBR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,34.394,34.115,28.732,27.051,26.242,26.859,27.278,26.542,26.008,25.276,25.31,12.978,12.068,11.064,9.701,8.578,8.379,8.359,..,..
United Kingdom,GBR,Agricultural land (% of land area),AG.LND.AGRI.ZS,75.24077212,74.9927665,70.11945604,70.07398834,70.16905717,70.08638862,70.47906419,70.08638862,73.73207126,72.9425867,73.0955235,72.19506675,71.71852023,72.4229988,71.34004919,71.15752904,71.9816418,70.30732278,..,..
United Kingdom,GBR,Agricultural land (sq. km),AG.LND.AGRI.K2,182030,181430,169640,169530,169760,169560,170510,169560,178380,176470,176840,174661.525,173508.616,175212.961,172592.981,172151.41,174145.186,170094.506,..,..
United Kingdom,GBR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,8.54,8.82,10.18,10.69,10.62,10.47,9.67,9.86,9.34,8.22,7.09,13.75,13.44,12.97,13.78,12.03,13.76,13.35,..,..
United Kingdom,GBR,"Air transport, passengers carried",IS.AIR.PSGR,47113600,42861200,70436030,70331725,72381196,76388660,86054762,93602879,97544631,101622807,104713553,151159067,165388610,142392528,30237827,26631932,95908282,118945920,..,..
United Kingdom,GBR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.066787329,1.047760728,0.725660609,0.721263,0.709818121,0.711948917,0.681409759,0.712029696,0.584318688,0.513031415,0.506580705,0.438499328,0.436408415,0.435577783,0.44658082,..,..,..,..,..
United Kingdom,GBR,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,88600,38800,41300,23900,9700,12500,12400,10800,13600,40354,45234,61947,77245,104897,167289,138156,124783,..
United Kingdom,GBR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,..,..,..
United Kingdom,GBR,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,0.993470631,..,..,1.55697369,1.359739896,1.096420899,1.01809935,0.983324631,0.969313242,0.947024551,0.975801553,..,..
United Kingdom,GBR,Battle-related deaths (number of people),VC.BTL.DETH,41,26,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..
United Kingdom,GBR,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,100,100,100,100,100,100,100,100,100,99.98,99.98,99.98,0,0,0,..,..,..
United Kingdom,GBR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.9,13.8,11.5,11.3,11.3,11.7,11.9,12,12.3,12.6,12.9,11.4,11,10.645,10.204,10.241,10.1,10.023,..,..
United Kingdom,GBR,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,56.06434155,57.02942073,57.18929717,58.32120209,57.51599617,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,1.566834498,-5.260725998,-3.345784248,-6.084178756,-3.75393189,-3.678992969,-3.962219524,-3.892378372,-5.525192076,-8.358435984,-34.65384432,-35.82610806,-38.37825378,-45.12665296,-41.99960934,-44.21720753,-47.68580167,-49.80853329,..
United Kingdom,GBR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,11.65855459,..,..,..,..,..,..,..,..,..,..,8.156775141,..,..,..,..,..,..
United Kingdom,GBR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,0.05178,0.04803,0.026070001,0.04228,0.587059975,0.079580002,1.037709951,2.36274004,0.387639999,0.798030019,0.337029994,0.049649999,0.02259,0.037730001,0.08828,0.092119999,..,..
United Kingdom,GBR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,29.05801158,28.35101855,26.45280232,26.39624349,26.0433846,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4,..
United Kingdom,GBR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,11.97000027,..,..,13.15999985,14.06999969,..,..,..,..
United Kingdom,GBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5356.57521,5451.677171,6114.529259,6141.965636,6142.73299,6174.40001,6138.604107,6271.000615,6200.554113,6102.396768,6015.387093,4932.162023,4901.869088,4775.404842,4511.027208,4569.643497,4326.193716,4207.951294,..,..
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.3296357,22.59555378,25.55634306,25.44930998,24.43150523,23.9686749,23.98452917,25.20700175,27.41285993,25.40798039,27.37943737,30.9738311,31.854534,31.90286028,29.94865206,29.28940711,34.06192838,31.91226976,30.98415884,..
United Kingdom,GBR,Forest area (% of land area),AG.LND.FRST.ZS,11.48266027,11.55540859,12.21014343,12.25354441,12.2969454,12.34034638,12.38374736,12.42714835,12.47054933,12.51395032,12.5573513,13.07816311,13.11536395,13.15256479,13.18563221,13.22145538,13.25548712,13.29071302,..,..
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.77926612,-1.292439748,4.524380748,2.391022296,1.709027363,3.218516127,2.326018533,2.790654717,2.189821324,2.930911336,-0.049411673,3.023222198,1.551330951,1.256298998,-10.04789664,8.543111845,5.149703885,0.271650048,1.126422671,..
West Bank and Gaza,PSE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,99.7,99.1,99.2,99.1,99.5,99.6,99.7,98.8,99.8,99.9,100,100,100,100,100,100,..,..
West Bank and Gaza,PSE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,25.0221747,..,..,..,33.64255089,..,..,39.62098361,..
West Bank and Gaza,PSE,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,90.9118,89.06669,88.89319,88.07371,86.09314,83.66408,84.21418,83.9951,86.10976,97.19359,97.10722,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,19.27210045,17.74835014,15.76519012,12.67084026,9.707989693,7.210309982,7.362510204,6.70799017,7.120279789,5.683506686,3.443675961,3.402302509,3.851967387,3.973567327,5.048326621,5.990640899,..,..
West Bank and Gaza,PSE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,112.338,118.399,91.456,86.718,81.67,74.896,67.843,61.218,55.554,45.685,46.84,43.498,41.694,40.399,38.946,37.919,36.837,36.043,..,..
West Bank and Gaza,PSE,Agricultural land (% of land area),AG.LND.AGRI.ZS,83.22259136,82.89036545,77.77626246,77.22739203,77.87094684,77.32506645,77.39166113,77.61061462,77.48177741,77.62938538,77.93295681,71.3877907,71.22772425,70.65237542,67.75142857,64.92946058,64.92946058,64.92946058,..,..
West Bank and Gaza,PSE,Agricultural land (sq. km),AG.LND.AGRI.K2,5010,4990,4682.131,4649.089,4687.831,4654.969,4658.978,4672.159,4664.403,4673.289,4691.564,4297.545,4287.909,4253.273,4078.636,3912,3912,3912,..,..
West Bank and Gaza,PSE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..,..,..,7.932899007,7.646429118,7.128726988,6.949813658,..,..,0,0,..,..,..,..,..
West Bank and Gaza,PSE,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,..,..,..,..
West Bank and Gaza,PSE,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,..,..,8.163750201,2.317753411,3.041083654,4.111398726,4.235510437,4.160562448,..,..,..,..
West Bank and Gaza,PSE,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,45.22,44.86,40.9,40.2,39.6,38.8,38.1,37.3,36.7,35.855,33.887,31.432,30.529,29.708,28.877,28.225,27.575,27.062,..,..
West Bank and Gaza,PSE,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,127.9923114,152.4402604,160.222169,152.1128547,155.5109434,165.1399332,178.2065938,..,..
West Bank and Gaza,PSE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,7.531980038,7.987730026,6.744249821,6.652150154,7.12349987,9.894379616,11.23596001,12.28868008,10.64643955,3.738925432,4.649060694,5.541896088,6.464557489,8.22980274,9.507215443,9.556930653,..,..
West Bank and Gaza,PSE,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,8.752660122,8.665367781,9.045488164,9.279120032,10.40415456,13.19937468,13.30706434,13.03875202,13.48426074,13.08363614,12.66099868,12.49913637,..,..
West Bank and Gaza,PSE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.5,..
West Bank and Gaza,PSE,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,1.749057694,1.701475243,1.754094614,1.779304815,1.986339011,1.760539091,1.807817937,1.986711648,1.896637618,2.599999905,2.309999943,2.186021786,2.619999886,2.640150209,2.980000019,..,2.35334459,..
West Bank and Gaza,PSE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,20.51650593,15.38327047,13.43720119,12.98135081,12.96517564,14.11124334,13.76699138,18.33485221,15.93620048,15.72420635,15.96156445,15.52105524,15.35762344,17.34110111,18.43625264,17.74550507,21.03988739,..
West Bank and Gaza,PSE,Forest area (% of land area),AG.LND.FRST.ZS,1.508305648,1.508305648,1.508305648,1.522757475,1.537209302,1.55166113,1.566112957,1.580564784,1.595016611,1.609468439,1.623920266,1.684385382,1.684385382,1.684385382,1.684385382,1.682987552,1.682987552,1.682987552,..,..
